movieId,title,genres,genre_set,vec,year,rating
3298,Boiler Room (2000),Crime|Drama|Thriller,"Set([""Thriller"", ""Drama"", ""Crime""])","[0.04190804809331894, 0.22793252766132355, 0.1373334378004074, 0.052934564650058746, 0.3297675549983978, 0.15715087950229645, 0.46008002758026123, 0.11569640040397644, 0.01245811115950346, 0.34416523575782776, 0.03616783767938614, 0.35545656085014343, 0.4947352409362793, 0.2395416796207428, 0.4685591161251068, 0.28243616223335266, 0.02546505257487297, 0.17455218732357025, 0.08608511835336685, 0.026016972959041595, 0.4893270432949066, 0.37128958106040955, 0.10402727127075195, 0.024150235578417778, 0.8791633248329163]",2000,7.0
3299,Hanging Up (2000),Comedy|Drama,"Set([""Comedy"", ""Drama""])","[0.013637402094900608, 0.15922951698303223, 0.17300793528556824, 0.10602550208568573, 0.6559304594993591, 0.2868495285511017, 0.2807360887527466, 0.043455205857753754, 0.03390692174434662, 0.05194321274757385, 0.03940792381763458, 0.0, 0.12643791735172272, 0.0, 0.4783341586589813, 0.37870997190475464, 0.09838733077049255, 0.4303823411464691, 0.08245467394590378, 0.039418287575244904, 0.23333969712257385, 0.0660102590918541, 0.02584625966846943, 0.0143238240852952, 0.46301400661468506]",2000,4.9
3300,Pitch Black (2000),Horror|Sci-Fi|Thriller,"Set([""Sci-Fi"", ""Thriller"", ""Horror""])","[0.08501679450273514, 0.0007918361225165427, 0.08652529865503311, 0.011119740083813667, 0.21380916237831116, 0.3468787968158722, 0.34230682253837585, 0.23818448185920715, 0.018619168549776077, 0.32570940256118774, 0.016923556104302406, 0.36535537242889404, 0.5079833269119263, 0.15537263453006744, 0.4518493711948395, 0.09413441270589828, 0.20973098278045654, 0.27337896823883057, 0.08639653772115707, 0.007785492110997438, 0.4357967674732208, 0.04081031307578087, 0.05478493869304657, 0.04636598750948906, 1.042382836341858]",2000,7.1
3301,"Whole Nine Yards, The (2000)",Comedy|Crime,"Set([""Comedy"", ""Crime""])","[0.00018198948237113655, 0.12169665843248367, 0.13028568029403687, 0.030849140137434006, 0.4039384424686432, 0.25234800577163696, 0.3796645402908325, 0.008274462074041367, 0.021058427169919014, 0.342671275138855, 0.007198112551122904, 0.12182970345020294, 0.353039026260376, 0.12549369037151337, 0.674719512462616, 0.357422411441803, 0.05471232905983925, 0.2004300057888031, 0.012342526577413082, 0.007207757793366909, 0.5207279920578003, 0.08817953616380692, 0.0, 0.0033669888507574797, 0.9128472208976746]",2000,6.7
3302,Beautiful People (1999),Comedy,"Set([""Comedy""])","[0.0571780763566494, 0.16713018715381622, 0.36278650164604187, 0.137624591588974, 0.3800380825996399, 0.14120140671730042, 0.37440451979637146, 0.44881072640419006, 0.028325511142611504, 0.3543850779533386, 0.0964660495519638, 0.06943603605031967, 0.37574636936187744, 0.32549387216567993, 0.7361233234405518, 0.039071500301361084, 0.07486054301261902, 0.38770925998687744, 0.35437437891960144, 0.08128032088279724, 0.0, 0.5378971695899963, 0.18975679576396942, 0.07559975236654282, 0.6475469470024109]",1999,6.7
3303,Black Tar Heroin: The Dark End of the Street (2000),Documentary,"Set([""Documentary""])","[0.13306964933872223, 0.2021249234676361, 0.36209791898727417, 0.16168959438800812, 0.11166247725486755, 0.0, 0.6135748624801636, 0.4018256366252899, 0.034842927008867264, 0.44367921352386475, 0.05430298298597336, 0.48019200563430786, 0.571895182132721, 0.1889466941356659, 0.6068682074546814, 0.2517448365688324, 0.0, 0.38026556372642517, 0.16729357838630676, 0.052576180547475815, 0.0, 0.6206966638565063, 0.1543966829776764, 0.03557785600423813, 0.6930254697799683]",2000,8.0
3304,Blue Collar (1978),Crime|Drama,"Set([""Drama"", ""Crime""])","[0.15593171119689941, 0.31339654326438904, 0.31549760699272156, 0.10703825950622559, 0.16977499425411224, 0.12362956255674362, 0.2482607364654541, 0.41796237230300903, 0.017328228801488876, 0.4052475392818451, 0.09418348968029022, 0.37258005142211914, 0.5562434196472168, 0.35443100333213806, 0.5036171078681946, 0.18463215231895447, 0.049990370869636536, 0.2071453034877777, 0.2936599552631378, 0.08949684351682663, 0.19459374248981476, 0.5919899344444275, 0.26732125878334045, 0.09045923501253128, 0.7920624613761902]",1978,7.5
3306,"Circus, The (1928)",Comedy,"Set([""Comedy""])","[0.14233289659023285, 0.2504035532474518, 0.5981160402297974, 0.08276920765638351, 0.22898294031620026, 0.006755457725375891, 0.344013512134552, 0.5178772211074829, 0.03574635460972786, 0.28084278106689453, 0.1566891074180603, 0.3756827116012573, 0.258110910654068, 0.5904728174209595, 0.7107188701629639, 0.029586561024188995, 0.007448618300259113, 0.17670491337776184, 0.3593006730079651, 0.09736363589763641, 0.0, 0.6162806749343872, 0.34774401783943176, 0.14464455842971802, 0.8367730975151062]",1928,8.2
3307,City Lights (1931),Comedy|Drama|Romance,"Set([""Comedy"", ""Romance"", ""Drama""])","[0.1658538281917572, 0.32189440727233887, 0.6276684999465942, 0.07612581551074982, 0.1189890131354332, 0.007763635367155075, 0.2508140504360199, 0.5513079762458801, 0.041219718754291534, 0.33129021525382996, 0.17299945652484894, 0.413006991147995, 0.26090171933174133, 0.6401550769805908, 0.7414897680282593, 0.04835561290383339, 0.01714167557656765, 0.15900547802448273, 0.39778032898902893, 0.10692491382360458, 0.0, 0.656838059425354, 0.36879000067710876, 0.16419360041618347, 0.8703407049179077]",1931,8.5
3308,"Flamingo Kid, The (1984)",Comedy|Drama,"Set([""Comedy"", ""Drama""])","[0.09961602091789246, 0.3881188631057739, 0.4517895579338074, 0.10892781615257263, 0.260518342256546, 0.10404571890830994, 0.17890271544456482, 0.23789317905902863, 0.018235094845294952, 0.26771438121795654, 0.07835666835308075, 0.27094173431396484, 0.25432687997817993, 0.26797816157341003, 0.5224641561508179, 0.2853524386882782, 0.030536290258169174, 0.2559334337711334, 0.19341011345386505, 0.06239118054509163, 0.20445673167705536, 0.46176576614379883, 0.17065559327602386, 0.06140047684311867, 0.6663679480552673]",1984,6.2
3309,"Dog's Life, A (1918)",Comedy,"Set([""Comedy""])","[0.15292829275131226, 0.1587328165769577, 0.608522891998291, 0.13883854448795319, 0.21032261848449707, 0.12064020335674286, 0.20529814064502716, 0.542855978012085, 0.051418859511613846, 0.3798130750656128, 0.13447509706020355, 0.18192702531814575, 0.21916502714157104, 0.45951607823371887, 0.7070000171661377, 0.06453277915716171, 0.09102388471364975, 0.2701829969882965, 0.3613026440143585, 0.10050196200609207, 0.0, 0.5110698342323303, 0.25101128220558167, 0.12495823949575424, 0.792078971862793]",1918,7.8
3310,"Kid, The (1921)",Comedy|Drama,"Set([""Comedy"", ""Drama""])","[0.17432384192943573, 0.24372316896915436, 0.5654345154762268, 0.06507539004087448, 0.2539439797401428, 0.09468003362417221, 0.3096124529838562, 0.5426045656204224, 0.04373139888048172, 0.3068471848964691, 0.15633295476436615, 0.38904619216918945, 0.36290210485458374, 0.529554545879364, 0.7486850619316101, 0.04241843894124031, 0.07467808574438095, 0.20130255818367004, 0.313762366771698, 0.06502576172351837, 0.015185432508587837, 0.545881986618042, 0.32092660665512085, 0.13582700490951538, 0.8172692060470581]",1921,8.3
3311,"Man from Laramie, The (1955)",Western,"Set([""Western""])","[0.185262531042099, 0.275106281042099, 0.5985642075538635, 0.08101596683263779, 0.11906170099973679, 0.13656745851039886, 0.21872177720069885, 0.49997377395629883, 0.05350152403116226, 0.2757464051246643, 0.1485731601715088, 0.4571211338043213, 0.1449126899242401, 0.5642326474189758, 0.48622599244117737, 0.2087707668542862, 0.07596836239099503, 0.2774922251701355, 0.3307379484176636, 0.08613105118274689, 0.17177926003932953, 0.4168182611465454, 0.31685665249824524, 0.1472669541835785, 0.8747889995574951]",1955,7.4
3313,Class Reunion (1982),Comedy,"Set([""Comedy""])","[0.08752534538507462, 0.23705695569515228, 0.024547921493649483, 0.12143748998641968, 0.4385650157928467, 0.29829156398773193, 0.11321055889129639, 0.20607560873031616, 0.013564832508563995, 0.3710325062274933, 0.0035318159498274326, 0.0, 0.594073474407196, 0.0, 0.5078047513961792, 0.5325601100921631, 0.08434104174375534, 0.3600531220436096, 0.034690987318754196, 0.021692363545298576, 0.401939332485199, 0.026005079969763756, 0.0, 0.013857417739927769, 0.2722896933555603]",1982,4.8
3316,Reindeer Games (2000),Action|Thriller,"Set([""Thriller"", ""Action""])","[0.04640579596161842, 0.19658875465393066, 0.03160089626908302, 0.03165817633271217, 0.4182211756706238, 0.32095980644226074, 0.2677680552005768, 0.0457589253783226, 0.026812296360731125, 0.149205282330513, 0.019055059179663658, 0.13822253048419952, 0.35449641942977905, 0.01528850942850113, 0.2883012294769287, 0.3956058919429779, 0.10153929144144058, 0.324722558259964, 0.03324441984295845, 0.01397646963596344, 0.6115032434463501, 0.08925525844097137, 0.03748813271522522, 0.015567298978567123, 0.7194098830223083]",2000,5.8
3317,Wonder Boys (2000),Comedy|Drama,"Set([""Comedy"", ""Drama""])","[0.035400390625, 0.20356257259845734, 0.337450236082077, 0.1158207356929779, 0.22830666601657867, 0.07982257008552551, 0.3945690393447876, 0.2789682447910309, 0.009798085317015648, 0.49456292390823364, 0.05550774931907654, 0.30592212080955505, 0.42074519395828247, 0.34418636560440063, 0.7299391031265259, 0.12063682079315186, 0.029445327818393707, 0.16112542152404785, 0.24263162910938263, 0.07182026654481888, 0.06245660036802292, 0.6105098724365234, 0.1809646040201187, 0.04590823873877525, 0.8451128005981445]",2000,7.3
3318,Deterrence (1999),Drama|Thriller,"Set([""Thriller"", ""Drama""])","[0.05613222345709801, 0.19689501821994781, 0.20143724977970123, 0.05986037477850914, 0.3731746971607208, 0.2548661530017853, 0.2883976399898529, 0.10725636780261993, 0.03842096030712128, 0.28674378991127014, 0.013950547203421593, 0.22040021419525146, 0.25700318813323975, 0.14663393795490265, 0.5992304682731628, 0.3720986545085907, 0.11428743600845337, 0.41319170594215393, 0.017715083435177803, 0.0, 0.26645493507385254, 0.09289393573999405, 0.0, 0.003995488863438368, 1.0359034538269043]",1999,6.4
3319,Judy Berlin (1999),Drama,"Set([""Drama""])","[0.1878243237733841, 0.3307666480541229, 0.286790132522583, 0.1645057499408722, 0.20853692293167114, 0.06746327877044678, 0.26911765336990356, 0.5219612717628479, 0.03581402823328972, 0.3499852418899536, 0.17037473618984222, 0.30270543694496155, 0.19466954469680786, 0.2673613727092743, 0.35727745294570923, 0.19740404188632965, 0.08501759171485901, 0.3471032679080963, 0.49376195669174194, 0.12661296129226685, 0.25121504068374634, 0.6309084296226501, 0.4224560856819153, 0.14895416796207428, 0.4700600802898407]",1999,6.9
3320,Mifune's Last Song (Mifunes sidste sang) (1999),Comedy|Drama|Romance,"Set([""Comedy"", ""Romance"", ""Drama""])","[0.054998598992824554, 0.08075135946273804, 0.2606578767299652, 0.12892934679985046, 0.26045525074005127, 0.09949643909931183, 0.47393715381622314, 0.4031795263290405, 0.00025323094450868666, 0.5235951542854309, 0.07571929693222046, 0.14994610846042633, 0.5618948340415955, 0.3678567409515381, 0.6200951337814331, 0.07332026213407516, 0.03459056839346886, 0.2641634941101074, 0.30733293294906616, 0.09398140758275986, 0.006634455174207687, 0.6992795467376709, 0.21047484874725342, 0.07298743724822998, 0.6350588798522949]",1999,7.1
3322,3 Strikes (2000),Comedy,"Set([""Comedy""])","[0.0, 0.0384274497628212, 0.0, 0.093954898416996, 0.23443669080734253, 0.19778501987457275, 0.3942430019378662, 0.08568089455366135, 0.01320098340511322, 0.4764675199985504, 0.0, 0.10122110694646835, 0.511293888092041, 0.0, 0.36994218826293945, 0.5837372541427612, 0.04461159184575081, 0.13677522540092468, 0.04718438908457756, 0.029594268649816513, 0.735996425151825, 0.021060148254036903, 0.07992641627788544, 0.021087337285280228, 0.2025107890367508]",2000,4.7
3323,Chain of Fools (2000),Comedy|Crime,"Set([""Comedy"", ""Crime""])","[0.0, 0.0, 0.0, 0.10142503678798676, 0.18336395919322968, 0.1407337635755539, 0.5786786675453186, 0.08943350613117218, 0.0, 0.6363833546638489, 0.0, 0.17619754374027252, 0.5747361779212952, 0.10529345273971558, 0.6606919169425964, 0.11744186282157898, 0.04599826782941818, 0.1977577954530716, 0.14852529764175415, 0.04475545138120651, 0.20145662128925323, 0.410674124956131, 0.03579242154955864, 0.0, 0.6891620755195618]",2000,6.1
3324,Drowning Mona (2000),Comedy,"Set([""Comedy""])","[0.032511964440345764, 0.11254245787858963, 0.012791716493666172, 0.054689306765794754, 0.26116931438446045, 0.26195523142814636, 0.27988100051879883, 0.16747942566871643, 0.02108045481145382, 0.43665409088134766, 0.03132442384958267, 0.042592328041791916, 0.5315113663673401, 0.1384992003440857, 0.5393862724304199, 0.17699800431728363, 0.07204093784093857, 0.1997465044260025, 0.09995780140161514, 0.03039374388754368, 0.1930464506149292, 0.19396767020225525, 0.054623931646347046, 0.02017250470817089, 0.6634796261787415]",2000,5.7
3325,"Next Best Thing, The (2000)",Comedy|Drama,"Set([""Comedy"", ""Drama""])","[0.0, 0.11653812229633331, 0.05428769066929817, 0.12070129811763763, 0.7173758149147034, 0.3760712146759033, 0.30340492725372314, 0.0, 0.024605639278888702, 0.10382892191410065, 0.01986168511211872, 0.0, 0.10667936503887177, 0.0, 0.38968831300735474, 0.4320535361766815, 0.0866238921880722, 0.5158342719078064, 0.08122827112674713, 0.03537212684750557, 0.40405118465423584, 0.052225884050130844, 0.0, 0.0010953773744404316, 0.4779803156852722]",2000,4.6
3326,What Planet Are You From? (2000),Comedy|Sci-Fi,"Set([""Sci-Fi"", ""Comedy""])","[0.05692943185567856, 0.16443133354187012, 0.04540177062153816, 0.044151317328214645, 0.3287167251110077, 0.3031747341156006, 0.226543128490448, 0.11496590077877045, 0.027408355847001076, 0.310179740190506, 0.021987121552228928, 0.03400544449687004, 0.41030973196029663, 0.08670715987682343, 0.5479016900062561, 0.24604186415672302, 0.1047527939081192, 0.20428164303302765, 0.041290078312158585, 0.022020770236849785, 0.39258643984794617, 0.044951602816581726, 0.024936001747846603, 0.016321279108524323, 0.7779868245124817]",2000,5.6
3327,Beyond the Mat (1999),Documentary,"Set([""Documentary""])","[0.1658441722393036, 0.2628401219844818, 0.2932302951812744, 0.06411560624837875, 0.0359245240688324, 0.16597425937652588, 0.20464852452278137, 0.3921279311180115, 0.018961366266012192, 0.5261319279670715, 0.04999151825904846, 0.5533771514892578, 0.6462897658348083, 0.4797862470149994, 0.5983729362487793, 0.18376027047634125, 0.06942564994096756, 0.23201406002044678, 0.16194938123226166, 0.03430549427866936, 0.3636987805366516, 0.3696863055229187, 0.1181534081697464, 0.05759051442146301, 0.6278324723243713]",1999,7.6
3328,Ghost Dog: The Way of the Samurai (1999),Crime|Drama,"Set([""Drama"", ""Crime""])","[0.10830464214086533, 0.08353867381811142, 0.2364283800125122, 0.08264168351888657, 0.10880696028470993, 0.16254691779613495, 0.3839414119720459, 0.4948052167892456, 0.02046162635087967, 0.5348818898200989, 0.10837604105472565, 0.3186812698841095, 0.5432714819908142, 0.45284146070480347, 0.5579538941383362, 0.04375770688056946, 0.08106421679258347, 0.148213192820549, 0.3144471347332001, 0.08787708729505539, 0.09147485345602036, 0.5280774831771851, 0.29615113139152527, 0.11391905695199966, 0.8470926880836487]",1999,7.5
3329,"Year My Voice Broke, The (1987)",Drama,"Set([""Drama""])","[0.10563281178474426, 0.14816144108772278, 0.45552292466163635, 0.14491014182567596, 0.10537003725767136, 0.09856856614351273, 0.27507153153419495, 0.5096091032028198, 0.022606974467635155, 0.5736060738563538, 0.1116136759519577, 0.20442049205303192, 0.4845293164253235, 0.37217003107070923, 0.7474825978279114, 0.0977369099855423, 0.06479977071285248, 0.30426347255706787, 0.4088677167892456, 0.10291509330272675, 0.0, 0.6939334869384766, 0.26163557171821594, 0.1056133508682251, 0.6913633942604065]",1987,7.3
3330,Splendor in the Grass (1961),Drama|Romance,"Set([""Romance"", ""Drama""])","[0.09630054235458374, 0.3394429683685303, 0.5329606533050537, 0.10298317670822144, 0.41613614559173584, 0.029384741559624672, 0.36691898107528687, 0.2927231192588806, 0.025691743940114975, 0.15739843249320984, 0.10574261844158173, 0.36792635917663574, 0.2796449363231659, 0.34943845868110657, 0.6962757110595703, 0.22065119445323944, 0.014897883869707584, 0.26585716009140015, 0.2154083549976349, 0.07369149476289749, 0.14325039088726044, 0.6013232469558716, 0.20452527701854706, 0.07043260335922241, 0.7718891501426697]",1961,7.8
3331,My Tutor (1983),Drama,"Set([""Drama""])","[0.09599672257900238, 0.18539927899837494, 0.08527259528636932, 0.11893880367279053, 0.29687821865081787, 0.1971183717250824, 0.15614977478981018, 0.0753553956747055, 0.02469649538397789, 0.12648150324821472, 0.019238894805312157, 0.06418447941541672, 0.5415055751800537, 0.03415459766983986, 0.23573671281337738, 0.6050778031349182, 0.03369610756635666, 0.3072807192802429, 0.0, 0.06329291313886642, 0.4439895749092102, 0.13576345145702362, 0.03631949797272682, 0.00435019563883543, 0.6288474202156067]",1983,5.2
3333,"Killing of Sister George, The (1968)",Drama,"Set([""Drama""])","[0.06538126617670059, 0.2248111218214035, 0.19319474697113037, 0.20636026561260223, 0.33003297448158264, 0.23849204182624817, 0.3367077708244324, 0.39748021960258484, 0.0036570625379681587, 0.5838849544525146, 0.06471744924783707, 0.056062448769807816, 0.4821215867996216, 0.12923718988895416, 0.3451811671257019, 0.13342571258544922, 0.10583418607711792, 0.4836832284927368, 0.34762290120124817, 0.11439044773578644, 0.008355182595551014, 0.6579948663711548, 0.24066153168678284, 0.09293044358491898, 0.7400785684585571]",1968,7.0
3334,Key Largo (1948),Crime|Drama|Film-Noir|Thriller,"Set([""Thriller"", ""Film-Noir"", ""Drama"", ""Crime""])","[0.11077293753623962, 0.23098014295101166, 0.5244721174240112, 0.07572510838508606, 0.19796302914619446, 0.07538770139217377, 0.274329274892807, 0.373927503824234, 0.04311475157737732, 0.30215370655059814, 0.1349150836467743, 0.36957478523254395, 0.2600971460342407, 0.5080856084823608, 0.6376441121101379, 0.17335258424282074, 0.025616342201828957, 0.22170737385749817, 0.24848075211048126, 0.07933233678340912, 0.13729757070541382, 0.49680623412132263, 0.24385212361812592, 0.11544905602931976, 1.0246878862380981]",1948,7.8
