movieId,title,genres,genre_set,vec,year,rating
1423,Hearts and Minds (1996),Drama,"Set([""Drama""])","[0.1661689430475235, 0.3299351632595062, 0.28888729214668274, 0.23505333065986633, 0.18583376705646515, 0.15330109000205994, 0.3541382849216461, 0.5589285492897034, 0.01200794242322445, 0.47681090235710144, 0.19714850187301636, 0.40086647868156433, 0.2662760019302368, 0.52211594581604, 0.5425033569335938, 0.22732731699943542, 0.0512111522257328, 0.3999084532260895, 0.3468894064426422, 0.09182669222354889, 0.015810661017894745, 0.7325307130813599, 0.2789704203605652, 0.1100001260638237, 0.7988033294677734]",1996,6.6
1425,Fierce Creatures (1997),Comedy,"Set([""Comedy""])","[0.05355718731880188, 0.08048905432224274, 0.0373571403324604, 0.1101800799369812, 0.30345216393470764, 0.3424784243106842, 0.2613864541053772, 0.22582609951496124, 0.034488495439291, 0.4198799431324005, 0.06081923469901085, 0.055918511003255844, 0.41891783475875854, 0.22722525894641876, 0.6907364726066589, 0.17725986242294312, 0.11570119857788086, 0.16004370152950287, 0.13110478222370148, 0.07475848495960236, 0.31591930985450745, 0.10552328079938889, 0.0632043331861496, 0.05569163337349892, 0.895621120929718]",1997,6.4
1426,Zeus and Roxanne (1997),Children,"Set([""Children""])","[0.08901066333055496, 0.105946846306324, 0.23048686981201172, 0.2374105453491211, 0.5555658936500549, 0.624207615852356, 0.15424740314483643, 0.14971254765987396, 0.11459752172231674, 0.0, 0.13944301009178162, 0.0, 0.0, 0.0, 0.6348597407341003, 0.5804891586303711, 0.3320827782154083, 0.549825131893158, 0.10507602244615555, 0.10641102492809296, 0.39442160725593567, 0.0, 0.04225582256913185, 0.07790715247392654, 0.3241581618785858]",1997,5.3
1427,Turbulence (1997),Action|Thriller,"Set([""Thriller"", ""Action""])","[0.06660358607769012, 0.33336013555526733, 0.0, 0.31829163432121277, 0.5286806225776672, 0.6241528987884521, 0.08702213317155838, 0.07100564986467361, 0.05463504046201706, 0.110319584608078, 0.07474296540021896, 0.0, 0.29933714866638184, 0.0, 0.10471325367689133, 0.47943639755249023, 0.22689414024353027, 0.4838493764400482, 0.10893956571817398, 0.15197286009788513, 0.5158704519271851, 0.0, 0.02971552684903145, 0.05895388498902321, 0.6735597252845764]",1997,4.9
1428,Angel Baby (1995),Drama,"Set([""Drama""])","[0.0, 0.1621951460838318, 0.09909938275814056, 0.27152562141418457, 0.39149996638298035, 0.12995000183582306, 0.6184038519859314, 0.3126732409000397, 0.001049261773005128, 0.4662220776081085, 0.06562700122594833, 0.0819452628493309, 0.5240359902381897, 0.24628986418247223, 0.6046653985977173, 0.13269811868667603, 0.052586399018764496, 0.37752565741539, 0.3041754364967346, 0.1895219385623932, 0.0, 0.8431611657142639, 0.15923471748828888, 0.05966212972998619, 0.563237190246582]",1995,7.0
1429,First Strike (Police Story 4: First Strike) (Ging chaat goo si 4: Ji gaan daan yam mo) (1996),Action|Adventure|Comedy|Thriller,"Set([""Thriller"", ""Comedy"", ""Action"", ""Adventure""])","[0.057604774832725525, 0.1236710473895073, 0.11402437090873718, 0.10347900539636612, 0.04427530989050865, 0.41024050116539, 0.06112225726246834, 0.22949789464473724, 0.037027206271886826, 0.5586313009262085, 0.07047820091247559, 0.01882309652864933, 0.3171042203903198, 0.3483724892139435, 0.6405838131904602, 0.16382655501365662, 0.11110802739858627, 0.1568337380886078, 0.2089632898569107, 0.10047417134046555, 0.361585795879364, 0.00836148951202631, 0.0748271569609642, 0.1012873575091362, 1.023966670036316]",1996,6.6
1430,Underworld (1996),Comedy|Thriller,"Set([""Thriller"", ""Comedy""])","[0.13359282910823822, 0.0, 0.13795214891433716, 0.3650222420692444, 0.2342664748430252, 0.47202304005622864, 0.5565027594566345, 0.3335550129413605, 0.07013901323080063, 0.49838510155677795, 0.13212451338768005, 0.2968459129333496, 0.2405943125486374, 0.008735330775380135, 0.5840173363685608, 0.33527684211730957, 0.3289470970630646, 0.4481363296508789, 0.08276287466287613, 0.14474883675575256, 0.08594132959842682, 0.0, 0.048536427319049835, 0.13312946259975433, 0.7877169251441956]",1996,4.8
1431,Beverly Hills Ninja (1997),Action|Comedy,"Set([""Comedy"", ""Action""])","[0.02476615272462368, 0.22309066355228424, 0.0, 0.09129524976015091, 0.10690909624099731, 0.46574321389198303, 0.0831519365310669, 0.0, 0.030028345063328743, 0.33028119802474976, 0.029181424528360367, 0.06361988931894302, 0.4463967978954315, 0.137332484126091, 0.6331567168235779, 0.47086843848228455, 0.09668006002902985, 0.04623839259147644, 0.002394335810095072, 0.06337378919124603, 0.8447097539901733, 0.0, 0.0, 0.01687602326273918, 0.3609960675239563]",1997,5.5
1432,Metro (1997),Action|Comedy|Crime|Drama|Thriller,"Set([""Thriller"", ""Comedy"", ""Drama"", ""Crime"", ""Action""])","[0.029916662722826004, 0.34434786438941956, 0.03518077731132507, 0.22355692088603973, 0.4745512902736664, 0.4117032289505005, 0.17439115047454834, 0.010656806640326977, 0.04041009023785591, 0.17895275354385376, 0.04877413436770439, 0.011118493974208832, 0.26478612422943115, 0.04634623974561691, 0.3515460193157196, 0.3859045207500458, 0.09965726733207703, 0.2971403896808624, 0.06445834040641785, 0.11353427916765213, 0.5194554924964905, 0.0944904237985611, 0.02171032689511776, 0.02687135338783264, 0.8225818276405334]",1997,5.5
1433,"Machine, The (1994)",Comedy|Horror|Sci-Fi|Thriller,"Set([""Sci-Fi"", ""Thriller"", ""Comedy"", ""Horror""])","[0.034610070288181305, 0.05858999118208885, 0.0, 0.22012656927108765, 0.39988628029823303, 0.9007976651191711, 0.3035711348056793, 0.4496770203113556, 0.037143610417842865, 0.5326734781265259, 0.11456912010908127, 0.0, 0.41553357243537903, 0.018547354266047478, 0.20124831795692444, 0.2824475169181824, 0.29363831877708435, 0.4065028131008148, 0.3870227634906769, 0.14107868075370789, 0.30674147605895996, 0.14958547055721283, 0.22749784588813782, 0.12722119688987732, 0.19467052817344666]",1994,5.7
1434,"Stranger, The (1994)",Action,"Set([""Action""])","[0.08181875199079514, 0.38104164600372314, 0.06267281621694565, 0.43974727392196655, 0.39248549938201904, 0.31548982858657837, 0.34448158740997314, 0.43885141611099243, 0.04043285548686981, 0.3743426203727722, 0.20006023347377777, 0.007235811557620764, 0.2103472352027893, 0.1791396588087082, 0.5605539083480835, 0.0, 0.09375780820846558, 0.5168265104293823, 0.5070618391036987, 0.3132544457912445, 0.02899670973420143, 0.33319467306137085, 0.3121737539768219, 0.23124022781848907, 0.6356658935546875]",1994,6.2
1436,Falling in Love Again (1980),Comedy,"Set([""Comedy""])","[0.0064300792291760445, 0.53880375623703, 0.017585091292858124, 0.4918084442615509, 0.6876739263534546, 0.6412951350212097, 0.1636398881673813, 0.03699532523751259, 0.049893494695425034, 0.18313801288604736, 0.11388318240642548, 0.0, 0.20691272616386414, 0.014615505933761597, 0.37800243496894836, 0.08652007579803467, 0.1557287722826004, 0.4552498161792755, 0.40778857469558716, 0.320290744304657, 0.0, 0.6504053473472595, 0.12736250460147858, 0.0768800675868988, 0.5605785250663757]",1980,5.1
1437,"Cement Garden, The (1993)",Drama,"Set([""Drama""])","[0.13160471618175507, 0.007929805666208267, 0.18446630239486694, 0.21121887862682343, 0.2716739773750305, 0.2568770945072174, 0.47907090187072754, 0.5894697308540344, 0.03223470598459244, 0.2570836842060089, 0.16037806868553162, 0.2899896502494812, 0.6529491543769836, 0.2429494559764862, 0.40058162808418274, 0.14421378076076508, 0.15339291095733643, 0.5067629814147949, 0.3084924817085266, 0.20114785432815552, 0.07313331961631775, 0.6220359802246094, 0.33968549966812134, 0.14445063471794128, 0.7659604549407959]",1993,7.1
1438,Dante's Peak (1997),Action|Thriller,"Set([""Thriller"", ""Action""])","[0.06659186631441116, 0.3084675371646881, 0.08412159979343414, 0.10359439253807068, 0.5145217180252075, 0.4545843005180359, 0.03961357846856117, 0.05140862613916397, 0.041446853429079056, 0.011112078092992306, 0.02966040000319481, 0.057940464466810226, 0.12478990852832794, 0.0, 0.36793944239616394, 0.3316245675086975, 0.17386078834533691, 0.3359609842300415, 0.060932327061891556, 0.05389542877674103, 0.6201103329658508, 0.0, 0.018652688711881638, 0.035742659121751785, 0.9035174250602722]",1997,5.9
1439,Meet Wally Sparks (1997),Comedy,"Set([""Comedy""])","[0.10625377297401428, 0.15994028747081757, 0.0, 0.12970297038555145, 0.18566544353961945, 0.5017814636230469, 0.05135701224207878, 0.18928655982017517, 0.03965597599744797, 0.34330984950065613, 0.08183620125055313, 0.04355970025062561, 0.47394096851348877, 0.13802891969680786, 0.3782939314842224, 0.6167407631874084, 0.13123361766338348, 0.1785592883825302, 0.07607153803110123, 0.07437681406736374, 0.7354050278663635, 0.0, 0.053831689059734344, 0.04758818447589874, 0.2997809648513794]",1997,5.3
1440,Amos & Andrew (1993),Comedy,"Set([""Comedy""])","[0.040789611637592316, 0.12508615851402283, 0.11271917819976807, 0.05199813470244408, 0.3850851356983185, 0.3692660629749298, 0.31506508588790894, 0.10686110705137253, 0.041494812816381454, 0.2466844916343689, 0.061569325625896454, 0.03238724544644356, 0.3246985673904419, 0.18553024530410767, 0.5531948804855347, 0.2996140122413635, 0.1035797968506813, 0.2173246294260025, 0.06701907515525818, 0.03637602552771568, 0.40143391489982605, 0.1073140799999237, 0.0671384334564209, 0.02882501110434532, 0.7206481695175171]",1993,5.7
1441,Benny & Joon (1993),Comedy|Romance,"Set([""Comedy"", ""Romance""])","[0.017552537843585014, 0.13832919299602509, 0.2414550483226776, 0.08912625163793564, 0.5886483788490295, 0.21485042572021484, 0.4658474624156952, 0.23714782297611237, 0.015087971463799477, 0.3054879307746887, 0.03904091566801071, 0.06650649756193161, 0.46193671226501465, 0.14168520271778107, 0.8462221026420593, 0.1374204456806183, 0.09410304576158524, 0.25821155309677124, 0.1555967926979065, 0.03524287790060043, 0.10330454260110855, 0.3522827625274658, 0.08065880835056305, 0.02209966443479061, 0.7743316888809204]",1993,7.2
1442,Prefontaine (1997),Drama,"Set([""Drama""])","[0.04329419508576393, 0.2707142233848572, 0.30062562227249146, 0.08310268074274063, 0.3577977418899536, 0.14970023930072784, 0.42829611897468567, 0.07992162555456161, 0.031691208481788635, 0.14059258997440338, 0.04945847764611244, 0.3672272861003876, 0.2760452628135681, 0.2840954065322876, 0.5979205369949341, 0.3222445845603943, 0.04710635915398598, 0.22838158905506134, 0.026169326156377792, 0.041091881692409515, 0.42133331298828125, 0.35116854310035706, 0.0639650747179985, 0.017165841534733772, 0.8071807622909546]",1997,6.8
1444,Guantanamera (1994),Comedy,"Set([""Comedy""])","[0.0, 0.03874199464917183, 0.21859921514987946, 0.29996803402900696, 0.3792622685432434, 0.23995906114578247, 0.5749459862709045, 0.35924646258354187, 0.025099821388721466, 0.5955833196640015, 0.11184030771255493, 0.03748048096895218, 0.3748050630092621, 0.34011921286582947, 0.5638750791549683, 0.003985743038356304, 0.11872577667236328, 0.45737046003341675, 0.32045477628707886, 0.17161618173122406, 0.0, 0.7474135756492615, 0.19100326299667358, 0.10839011520147324, 0.62595534324646]",1995,6.8
1445,McHale's Navy (1997),Comedy|War,"Set([""Comedy"", ""War""])","[0.024831701070070267, 0.11146721243858337, 0.0, 0.15693701803684235, 0.4391263425350189, 0.7866477370262146, 0.05479266121983528, 0.010669360868632793, 0.07175558060407639, 0.15823723375797272, 0.05669689178466797, 0.0, 0.24531982839107513, 0.0, 0.4434712827205658, 0.3985987901687622, 0.2306879758834839, 0.20458032190799713, 0.03878072649240494, 0.09213955700397491, 0.6483109593391418, 0.0, 0.0, 0.03939569741487503, 0.4284555912017822]",1997,4.6
1446,Kolya (Kolja) (1996),Comedy|Drama,"Set([""Comedy"", ""Drama""])","[0.0, 0.26242417097091675, 0.44660070538520813, 0.14790572226047516, 0.422410786151886, 0.026608245447278023, 0.49115341901779175, 0.20448198914527893, 0.014099634252488613, 0.3934783339500427, 0.07089748978614807, 0.15698906779289246, 0.257280170917511, 0.3853108286857605, 0.8072488903999329, 0.04588867723941803, 0.013780878856778145, 0.32729771733283997, 0.2908414900302887, 0.108929343521595, 0.0, 0.7257913947105408, 0.11983754485845566, 0.05609007179737091, 0.8783963918685913]",1996,7.8
1447,Gridlock'd (1997),Crime,"Set([""Crime""])","[0.022263554856181145, 0.12125387787818909, 0.12289240211248398, 0.2219747006893158, 0.22452716529369354, 0.2657293677330017, 0.43471840023994446, 0.2923779785633087, 0.015875177457928658, 0.4908718168735504, 0.07831022888422012, 0.17730964720249176, 0.5080335736274719, 0.3214780390262604, 0.4826153516769409, 0.2113613784313202, 0.07539189606904984, 0.3373873829841614, 0.21374045312404633, 0.11645516753196716, 0.13324885070323944, 0.459164559841156, 0.14955823123455048, 0.06721153855323792, 0.7652856111526489]",1997,6.9
1449,Waiting for Guffman (1996),Comedy,"Set([""Comedy""])","[0.05522458255290985, 0.2700849175453186, 0.3913867175579071, 0.11987966299057007, 0.13662424683570862, 0.07043192535638809, 0.2733837962150574, 0.32777562737464905, 0.004948538262397051, 0.5700728297233582, 0.04768142104148865, 0.2860312759876251, 0.4453282654285431, 0.39197349548339844, 0.893074095249176, 0.14309817552566528, 0.04233735427260399, 0.14588718116283417, 0.2994326651096344, 0.06636883318424225, 0.06995740532875061, 0.5854096412658691, 0.14577682316303253, 0.05051812157034874, 0.7709822058677673]",1996,7.5
1450,Prisoner of the Mountains (Kavkazsky plennik) (1996),War,"Set([""War""])","[0.1335413008928299, 0.16724708676338196, 0.37522047758102417, 0.19515837728977203, 0.22248874604701996, 0.05630645900964737, 0.3992865979671478, 0.48906210064888, 0.010470609180629253, 0.5237664580345154, 0.11731346696615219, 0.3427636921405792, 0.4525807201862335, 0.39215734601020813, 0.6007785201072693, 0.06480772793292999, 0.11222609877586365, 0.40553662180900574, 0.35527321696281433, 0.12035493552684784, 0.0, 0.7010102868080139, 0.27406907081604004, 0.10394082218408585, 0.7221406698226929]",1996,7.5
1453,"Beautician and the Beast, The (1997)",Comedy|Romance,"Set([""Comedy"", ""Romance""])","[0.05628499761223793, 0.25648224353790283, 0.16119959950447083, 0.20711152255535126, 0.5902372002601624, 0.6955392360687256, 0.0, 0.11950760334730148, 0.07796050608158112, 0.13391369581222534, 0.08031608909368515, 0.0, 0.0, 0.0, 0.5269270539283752, 0.40870508551597595, 0.24170303344726562, 0.4268384873867035, 0.2075774073600769, 0.1000191792845726, 0.3428846597671509, 0.0, 0.034079816192388535, 0.07337635010480881, 0.39986902475357056]",1997,5.4
1454,SubUrbia (1997),Comedy|Drama,"Set([""Comedy"", ""Drama""])","[0.044593293219804764, 0.2469448447227478, 0.13527518510818481, 0.12700149416923523, 0.3103456199169159, 0.1647586077451706, 0.38741910457611084, 0.28132307529449463, 0.005900523159652948, 0.3721897304058075, 0.05706555396318436, 0.23344451189041138, 0.6537690162658691, 0.22148962318897247, 0.47397494316101074, 0.1463226079940796, 0.04204755648970604, 0.22217410802841187, 0.21682848036289215, 0.09500836580991745, 0.18030622601509094, 0.5778625011444092, 0.19481261074543, 0.047852709889411926, 0.6013514399528503]",1983,7.0
1455,Hotel de Love (1996),Comedy|Romance,"Set([""Comedy"", ""Romance""])","[0.012077472172677517, 0.013641697354614735, 0.12857697904109955, 0.4220086336135864, 0.12888416647911072, 0.2657378017902374, 0.2607951760292053, 0.29006266593933105, 0.00020446177222765982, 0.5636643767356873, 0.03421005979180336, 0.08224992454051971, 0.3502899706363678, 0.053478654474020004, 0.4310384690761566, 0.18255382776260376, 0.11521431803703308, 0.6457248330116272, 0.25944846868515015, 0.2532269358634949, 0.08721914142370224, 0.3351128399372101, 0.025919951498508453, 0.06347611546516418, 0.8413843512535095]",1996,6.1
1456,"Pest, The (1997)",Comedy,"Set([""Comedy""])","[0.0, 0.0, 0.0, 0.29835063219070435, 0.4248005747795105, 0.6820988655090332, 0.18658685684204102, 0.08251272141933441, 0.025384534150362015, 0.4722460210323334, 0.0332193449139595, 0.0, 0.26901671290397644, 0.0, 0.3893171548843384, 0.3963744044303894, 0.1714051365852356, 0.44031697511672974, 0.03161323443055153, 0.1108730360865593, 0.4998056888580322, 0.0, 0.0017491114558652043, 0.03125092014670372, 0.3314785063266754]",2019,6.9
1457,Fools Rush In (1997),Comedy|Drama|Romance,"Set([""Comedy"", ""Romance"", ""Drama""])","[0.013533555902540684, 0.29397469758987427, 0.2293214648962021, 0.11283580213785172, 0.6401737928390503, 0.3105830252170563, 0.23676304519176483, 0.002631400479003787, 0.03460061550140381, 0.1135014146566391, 0.025567686185240746, 0.03571765124797821, 0.14489604532718658, 0.007892036810517311, 0.6002494692802429, 0.46336469054222107, 0.08012398332357407, 0.3506756126880646, 0.05800337716937065, 0.047677915543317795, 0.4491681456565857, 0.050016921013593674, 0.0016324936877936125, 0.018161093816161156, 0.7870258092880249]",1997,6.0
1458,Touch (1997),Drama|Fantasy|Romance,"Set([""Romance"", ""Fantasy"", ""Drama""])","[0.04738021269440651, 0.0, 0.1202940121293068, 0.3126657009124756, 0.24061478674411774, 0.33720430731773376, 0.27327898144721985, 0.35628825426101685, 0.027211979031562805, 0.4810623526573181, 0.0920281782746315, 0.013580798171460629, 0.38248753547668457, 0.16194571554660797, 0.5990087389945984, 0.22675324976444244, 0.12925346195697784, 0.36642611026763916, 0.2793550193309784, 0.14991015195846558, 0.08641538769006729, 0.3168100118637085, 0.14571106433868408, 0.09950283914804459, 0.7548490166664124]",1997,5.6
1459,Absolute Power (1997),Mystery|Thriller,"Set([""Thriller"", ""Mystery""])","[0.050119798630476, 0.27181366086006165, 0.2115616351366043, 0.08296042680740356, 0.4911145269870758, 0.24369333684444427, 0.3146252930164337, 0.09005361795425415, 0.03942171856760979, 0.11212335526943207, 0.06336498260498047, 0.20923902094364166, 0.261381059885025, 0.17349833250045776, 0.4185047447681427, 0.32577013969421387, 0.07512403279542923, 0.2906445264816284, 0.06222938373684883, 0.052757930010557175, 0.44326263666152954, 0.19997072219848633, 0.08560377359390259, 0.03946033492684364, 1.0290977954864502]",1997,6.7
